"expr","time","inits"
"Clumpy_1",36174398400,15
"Clumpy_1",32573455648,20
"Clumpy_1",32665018693,20
"Clumpy_1",32537283603,20
"Clumpy_1",32525790852,20
"Clumpy_1",32608954268,20
"Clumpy_1",32544961427,20
"Clumpy_1",32566563753,20
"Clumpy_1",32611943783,20
"Clumpy_1",32529917461,20
"Clumpy_1",32584446846,20
"Clumpy_1",27054642448,25
"Clumpy_1",26996888741,25
"Clumpy_1",27080841161,25
"Clumpy_1",27177131752,25
"Clumpy_1",27083666020,25
"Clumpy_1",27055034613,25
"Clumpy_1",27318945299,25
"Clumpy_1",27163371168,25
"Clumpy_1",26980122529,25
"Clumpy_1",27059145437,25
"Clumpy_1",37308749541,30
"Clumpy_1",37314388763,30
"Clumpy_1",37302020416,30
"Clumpy_1",37358432972,30
"Clumpy_1",37391822511,30
"Clumpy_1",37345513913,30
"Clumpy_1",37334342684,30
"Clumpy_1",37317734896,30
"Clumpy_1",37381852418,30
"Clumpy_1",37340833804,30
"Clumpy_1",27692379367,35
"Clumpy_1",27801922306,35
"Clumpy_1",27828720603,35
"Clumpy_1",27825472132,35
"Clumpy_1",28577816556,35
"Clumpy_1",29259655576,35
"Clumpy_1",28982932349,35
"Clumpy_1",28060150638,35
"Clumpy_1",28988615769,35
"Clumpy_1",28650069011,35
"Clumpy_1",23006155832,40
"Clumpy_1",23043491006,40
"Clumpy_1",22983769586,40
"Clumpy_1",23120362644,40
"Clumpy_1",23205255932,40
"Clumpy_1",22917488535,40
"Clumpy_1",23459979994,40
"Clumpy_1",22774017317,40
"Clumpy_1",22623101032,40
"Clumpy_1",23935001894,40
"Clumpy_1",21046432543,45
"Clumpy_1",21193964401,45
"Clumpy_1",19831692538,45
"Clumpy_1",19624741553,45
"Clumpy_1",19614370767,45
"Clumpy_1",19779053376,45
"Clumpy_1",19465863437,45
"Clumpy_1",19778378516,45
"Clumpy_1",20215189400,45
"Clumpy_1",21092057015,45
"Clumpy_1",19403447907,50
"Clumpy_1",18626226938,50
"Clumpy_1",18855065527,50
"Clumpy_1",18560397830,50
"Clumpy_1",22605840360,50
"Clumpy_1",19153111460,50
"Clumpy_1",18875575326,50
"Clumpy_1",18707424568,50
"Clumpy_1",18620174887,50
"Clumpy_1",18519886591,50
"Striated_0",12408691,5
"Striated_0",13149479,5
"Striated_0",14055292,5
"Striated_0",12019519,5
"Striated_0",13127462,5
"Striated_0",11965932,5
"Striated_0",12065070,5
"Striated_0",13628113,5
"Striated_0",13566941,5
"Striated_0",13441030,5
"Striated_0",10457911,10
"Striated_0",10141227,10
"Striated_0",10339544,10
"Striated_0",11742974,10
"Striated_0",10128066,10
"Striated_0",10225892,10
"Striated_0",11309809,10
"Striated_0",10112035,10
"Striated_0",10257380,10
"Striated_0",34678538,10
"Striated_0",6913584,15
"Striated_0",6678326,15
"Striated_0",7040397,15
"Striated_0",7155156,15
"Striated_0",8057238,15
"Striated_0",6511046,15
"Striated_0",6592349,15
"Striated_0",6543723,15
"Striated_0",6664222,15
"Striated_0",7803981,15
"Striated_0",6357173,20
"Striated_0",6299568,20
"Striated_0",6625559,20
"Striated_0",6646346,20
"Striated_0",6730150,20
"Striated_0",7437933,20
"Striated_0",6103752,20
"Striated_0",6120931,20
"Striated_0",6093830,20
"Striated_0",6133190,20
"Striated_0",15282504,25
"Striated_0",15131870,25
"Striated_0",16543295,25
"Striated_0",15361101,25
"Striated_0",16463427,25
"Striated_0",15122768,25
"Striated_0",16500573,25
"Striated_0",15036217,25
"Striated_0",16405576,25
"Striated_0",14978735,25
"Striated_0",5921302,30
"Striated_0",5714949,30
"Striated_0",5949674,30
"Striated_0",6139053,30
"Striated_0",6072838,30
"Striated_0",6718629,30
"Striated_0",7272416,30
"Striated_0",5685757,30
"Striated_0",5710275,30
"Striated_0",5733358,30
"Striated_0",1144925,35
"Striated_0",855875,35
"Striated_0",832710,35
"Striated_0",826027,35
"Striated_0",824674,35
"Striated_0",831603,35
"Striated_0",811226,35
"Striated_0",799746,35
"Striated_0",859524,35
"Striated_0",811882,35
"Striated_0",15846541,40
"Striated_0",16316565,40
"Striated_0",16670518,40
"Striated_0",15095831,40
"Striated_0",16299304,40
"Striated_0",15026705,40
"Striated_0",16213532,40
"Striated_0",15014979,40
"Striated_0",16294671,40
"Striated_0",14976439,40
"Striated_0",8433454,45
"Striated_0",8151251,45
"Striated_0",8104552,45
"Striated_0",8277203,45
"Striated_0",9322826,45
"Striated_0",8191595,45
"Striated_0",8133703,45
"Striated_0",8191267,45
"Striated_0",9371001,45
"Striated_0",8176548,45
"Striated_0",2638924,50
"Striated_0",2392883,50
"Striated_0",2279969,50
"Striated_0",2290055,50
"Striated_0",2374925,50
"Striated_0",2313835,50
"Striated_0",2378533,50
"Striated_0",2375253,50
"Striated_0",2362707,50
"Striated_0",2389562,50
"Striated_0.5",5244502413,5
"Striated_0.5",5410701366,5
"Striated_0.5",5275361883,5
"Striated_0.5",5347719011,5
"Striated_0.5",5357583857,5
"Striated_0.5",5264910286,5
"Striated_0.5",5366424154,5
"Striated_0.5",5338036410,5
"Striated_0.5",5306303722,5
"Striated_0.5",5355032919,5
"Striated_0.5",4518667687,10
"Striated_0.5",4540799774,10
"Striated_0.5",4559053425,10
"Striated_0.5",4809067243,10
"Striated_0.5",4601743486,10
"Striated_0.5",4523356324,10
"Striated_0.5",4554161674,10
"Striated_0.5",4547321972,10
"Striated_0.5",4569306582,10
"Striated_0.5",4600048177,10
"Striated_0.5",4099806316,15
"Striated_0.5",4146038572,15
"Striated_0.5",4161903522,15
"Striated_0.5",4151829699,15
"Striated_0.5",4156712184,15
"Striated_0.5",4156303455,15
"Striated_0.5",4159587514,15
"Striated_0.5",4159735483,15
"Striated_0.5",4161119151,15
"Striated_0.5",4168957203,15
"Striated_0.5",5699354445,20
"Striated_0.5",5804410795,20
"Striated_0.5",5725619988,20
"Striated_0.5",5812925716,20
"Striated_0.5",5707914835,20
"Striated_0.5",5869816086,20
"Striated_0.5",5795645938,20
"Striated_0.5",6033883818,20
"Striated_0.5",5862374627,20
"Striated_0.5",5812753434,20
"Striated_0.5",2688360693,25
"Striated_0.5",2765233233,25
"Striated_0.5",2792270396,25
"Striated_0.5",2726338788,25
"Striated_0.5",2754754617,25
"Striated_0.5",2806957498,25
"Striated_0.5",2716229049,25
"Striated_0.5",2751464203,25
"Striated_0.5",2806478413,25
"Striated_0.5",2710814261,25
"Striated_0.5",5623688740,30
"Striated_0.5",5649864370,30
"Striated_0.5",5721068168,30
"Striated_0.5",5646430497,30
"Striated_0.5",5676227411,30
"Striated_0.5",5825908653,30
"Striated_0.5",5724614832,30
"Striated_0.5",5744138663,30
"Striated_0.5",5720573749,30
"Striated_0.5",5731104312,30
"Striated_0.5",4637934596,35
"Striated_0.5",5041832976,35
"Striated_0.5",4811381939,35
"Striated_0.5",4830012339,35
"Striated_0.5",4701278858,35
"Striated_0.5",4689968475,35
"Striated_0.5",4691647876,35
"Striated_0.5",4652587996,35
"Striated_0.5",4668057993,35
"Striated_0.5",4665395986,35
"Striated_0.5",1521423367,40
"Striated_0.5",1556182880,40
"Striated_0.5",1573515343,40
"Striated_0.5",1618357371,40
"Striated_0.5",1553032481,40
"Striated_0.5",1595221973,40
"Striated_0.5",1639632066,40
"Striated_0.5",1537056872,40
"Striated_0.5",1629006834,40
"Striated_0.5",1654359594,40
"Striated_0.5",7431479395,45
"Striated_0.5",7475622988,45
"Striated_0.5",7527827386,45
"Striated_0.5",7775527820,45
"Striated_0.5",7612467171,45
"Striated_0.5",7442297614,45
"Striated_0.5",7471601790,45
"Striated_0.5",7626778754,45
"Striated_0.5",7469827556,45
"Striated_0.5",7530470164,45
"Striated_0.5",1787699302,50
"Striated_0.5",1804530909,50
"Striated_0.5",1849845872,50
"Striated_0.5",1871652460,50
"Striated_0.5",1793129916,50
"Striated_0.5",1864585741,50
"Striated_0.5",1827541380,50
"Striated_0.5",1858940328,50
"Striated_0.5",1882968706,50
"Striated_0.5",1791856046,50
"Striated_1",12199817771,5
"Striated_1",12292061457,5
"Striated_1",12580970048,5
"Striated_1",12407943406,5
"Striated_1",12630056232,5
"Striated_1",12339199362,5
"Striated_1",12342347014,5
"Striated_1",12563859887,5
"Striated_1",12508022397,5
"Striated_1",12386917663,5
"Striated_1",13874779578,10
"Striated_1",13964720212,10
"Striated_1",13897900052,10
"Striated_1",13976587375,10
"Striated_1",13897821127,10
"Striated_1",13983420353,10
"Striated_1",13943562613,10
"Striated_1",13994403474,10
"Striated_1",13923409104,10
"Striated_1",14005337641,10
"Striated_1",13721274389,15
"Striated_1",13889584883,15
"Striated_1",13746521410,15
"Striated_1",13859512039,15
"Striated_1",13744194127,15
"Striated_1",13826203639,15
"Striated_1",13724658201,15
"Striated_1",13800265563,15
"Striated_1",13844719239,15
"Striated_1",13807080296,15
"Striated_1",11177027630,20
"Striated_1",11290375861,20
"Striated_1",11347359301,20
"Striated_1",11328343706,20
"Striated_1",11355960978,20
"Striated_1",11267748289,20
"Striated_1",11318986481,20
"Striated_1",11342927078,20
"Striated_1",11370712327,20
"Striated_1",11346615848,20
"Striated_1",14753453940,25
"Striated_1",14791010309,25
"Striated_1",14860563037,25
"Striated_1",14788368761,25
"Striated_1",14754844209,25
"Striated_1",14941964519,25
"Striated_1",14803205759,25
"Striated_1",14801336159,25
"Striated_1",14608228742,25
"Striated_1",14731677118,25
"Striated_1",16444374874,30
"Striated_1",16584813281,30
"Striated_1",16603938961,30
"Striated_1",16783121466,30
"Striated_1",16722962863,30
"Striated_1",16622740290,30
"Striated_1",17049193139,30
"Striated_1",18154622962,30
"Striated_1",16967368988,30
"Striated_1",16578985623,30
"Striated_1",9354293172,35
"Striated_1",9409927671,35
"Striated_1",9486239741,35
"Striated_1",9387582753,35
"Striated_1",9590578919,35
"Striated_1",10235868735,35
"Striated_1",9691448800,35
"Striated_1",9571425031,35
"Striated_1",9503746331,35
"Striated_1",9492927005,35
"Striated_1",11075652670,40
"Striated_1",11099209671,40
"Striated_1",11311780280,40
"Striated_1",11128268380,40
"Striated_1",11156376586,40
"Striated_1",11104603467,40
"Striated_1",11106692212,40
"Striated_1",11155751336,40
"Striated_1",11121558484,40
"Striated_1",11148065517,40
"Striated_1",12449704038,45
"Striated_1",12488200824,45
"Striated_1",12644316975,45
"Striated_1",12559165510,45
"Striated_1",12555912570,45
"Striated_1",12541786061,45
"Striated_1",12555859680,45
"Striated_1",12480880397,45
"Striated_1",12520258601,45
"Striated_1",12585572216,45
"Striated_1",15149035716,50
"Striated_1",15167524543,50
"Striated_1",15190140020,50
"Striated_1",15340963481,50
"Striated_1",16456049747,50
"Striated_1",15410698167,50
"Striated_1",15394383119,50
"Striated_1",15603982335,50
"Striated_1",15620148471,50
"Striated_1",15380306384,50
"Outlying_0",6930353,5
"Outlying_0",6546388,5
"Outlying_0",7068154,5
"Outlying_0",7136911,5
"Outlying_0",8252603,5
"Outlying_0",6391736,5
"Outlying_0",6601984,5
"Outlying_0",6329498,5
"Outlying_0",6727116,5
"Outlying_0",8112957,5
"Outlying_0",4185280,10
"Outlying_0",3703653,10
"Outlying_0",3675732,10
"Outlying_0",3611444,10
"Outlying_0",3875361,10
"Outlying_0",4362810,10
"Outlying_0",3749081,10
"Outlying_0",4046372,10
"Outlying_0",4908233,10
"Outlying_0",3646376,10
"Outlying_0",2783695,15
"Outlying_0",2619203,15
"Outlying_0",2418549,15
"Outlying_0",2520721,15
"Outlying_0",2745688,15
"Outlying_0",2541918,15
"Outlying_0",2604443,15
"Outlying_0",3191030,15
"Outlying_0",2606575,15
"Outlying_0",2941422,15
"Outlying_0",2378943,20
"Outlying_0",2240199,20
"Outlying_0",1929296,20
"Outlying_0",1744878,20
"Outlying_0",1900596,20
"Outlying_0",1665092,20
"Outlying_0",1609701,20
"Outlying_0",1571530,20
"Outlying_0",1568332,20
"Outlying_0",1811011,20
"Outlying_0",1854594,25
"Outlying_0",1392688,25
"Outlying_0",1587110,25
"Outlying_0",1378379,25
"Outlying_0",1284079,25
"Outlying_0",1519009,25
"Outlying_0",1443733,25
"Outlying_0",1439182,25
"Outlying_0",1291705,25
"Outlying_0",1536762,25
"Outlying_0",1876611,30
"Outlying_0",1355952,30
"Outlying_0",1579115,30
"Outlying_0",1429342,30
"Outlying_0",1377846,30
"Outlying_0",1368949,30
"Outlying_0",1349802,30
"Outlying_0",1344308,30
"Outlying_0",1331475,30
"Outlying_0",1342791,30
"Outlying_0",937096,35
"Outlying_0",557272,35
"Outlying_0",497535,35
"Outlying_0",480397,35
"Outlying_0",455510,35
"Outlying_0",465432,35
"Outlying_0",469122,35
"Outlying_0",443579,35
"Outlying_0",433329,35
"Outlying_0",451328,35
"Outlying_0",1661156,40
"Outlying_0",1547996,40
"Outlying_0",1331065,40
"Outlying_0",1321635,40
"Outlying_0",1295477,40
"Outlying_0",1617122,40
"Outlying_0",1433237,40
"Outlying_0",1401257,40
"Outlying_0",1330245,40
"Outlying_0",1386210,40
"Outlying_0",726684,45
"Outlying_0",502660,45
"Outlying_0",478470,45
"Outlying_0",477404,45
"Outlying_0",468261,45
"Outlying_0",463300,45
"Outlying_0",463177,45
"Outlying_0",461250,45
"Outlying_0",464407,45
"Outlying_0",464817,45
"Outlying_0",794047,50
"Outlying_0",518322,50
"Outlying_0",513648,50
"Outlying_0",526235,50
"Outlying_0",664938,50
"Outlying_0",689005,50
"Outlying_0",585726,50
"Outlying_0",524595,50
"Outlying_0",510040,50
"Outlying_0",500364,50
"Outlying_0.5",8199324402,5
"Outlying_0.5",8476340820,5
"Outlying_0.5",8657331302,5
"Outlying_0.5",8350077917,5
"Outlying_0.5",8381165347,5
"Outlying_0.5",8529410687,5
"Outlying_0.5",8451342751,5
"Outlying_0.5",8312469027,5
"Outlying_0.5",8446343416,5
"Outlying_0.5",8429992329,5
"Outlying_0.5",7125915620,10
"Outlying_0.5",7164777224,10
"Outlying_0.5",7275299776,10
"Outlying_0.5",7201836714,10
"Outlying_0.5",7199463101,10
"Outlying_0.5",7183867275,10
"Outlying_0.5",7523097790,10
"Outlying_0.5",7284923296,10
"Outlying_0.5",7055069875,10
"Outlying_0.5",7052467687,10
"Outlying_0.5",2763305536,15
"Outlying_0.5",2852030930,15
"Outlying_0.5",2796119599,15
"Outlying_0.5",2831815183,15
"Outlying_0.5",2852767905,15
"Outlying_0.5",2772467396,15
"Outlying_0.5",2831734413,15
"Outlying_0.5",3072274525,15
"Outlying_0.5",2801710974,15
"Outlying_0.5",2834389491,15
"Outlying_0.5",2545737888,20
"Outlying_0.5",2503942570,20
"Outlying_0.5",2561361102,20
"Outlying_0.5",2545284510,20
"Outlying_0.5",2551814211,20
"Outlying_0.5",2633979441,20
"Outlying_0.5",2567529511,20
"Outlying_0.5",2648688314,20
"Outlying_0.5",2619335717,20
"Outlying_0.5",2555033777,20
"Outlying_0.5",4595325428,25
"Outlying_0.5",4549597144,25
"Outlying_0.5",4562302470,25
"Outlying_0.5",4611908247,25
"Outlying_0.5",4704696905,25
"Outlying_0.5",4583583397,25
"Outlying_0.5",4527765792,25
"Outlying_0.5",4611276068,25
"Outlying_0.5",4664343598,25
"Outlying_0.5",4642617862,25
"Outlying_0.5",26529810140,30
"Outlying_0.5",26120559907,30
"Outlying_0.5",26124525960,30
"Outlying_0.5",26200721303,30
"Outlying_0.5",26802763950,30
"Outlying_0.5",25921483177,30
"Outlying_0.5",26266156319,30
"Outlying_0.5",26187034888,30
"Outlying_0.5",26294231233,30
"Outlying_0.5",25930502152,30
"Outlying_0.5",3781444432,35
"Outlying_0.5",3813427671,35
"Outlying_0.5",3876948397,35
"Outlying_0.5",3966455251,35
"Outlying_0.5",3886924435,35
"Outlying_0.5",3874974903,35
"Outlying_0.5",3880207897,35
"Outlying_0.5",3860635973,35
"Outlying_0.5",3938597842,35
"Outlying_0.5",3861768188,35
"Outlying_0.5",4764051990,40
"Outlying_0.5",4786724867,40
"Outlying_0.5",4784284137,40
"Outlying_0.5",4792048799,40
"Outlying_0.5",4813647968,40
"Outlying_0.5",4839516426,40
"Outlying_0.5",4829039532,40
"Outlying_0.5",4837692500,40
"Outlying_0.5",4979707070,40
"Outlying_0.5",4874892825,40
"Outlying_0.5",2593098259,45
"Outlying_0.5",2730883474,45
"Outlying_0.5",2592616919,45
"Outlying_0.5",2695293957,45
"Outlying_0.5",2598051346,45
"Outlying_0.5",2655817722,45
"Outlying_0.5",2627567328,45
"Outlying_0.5",2638103631,45
"Outlying_0.5",2654311136,45
"Outlying_0.5",2598945146,45
"Outlying_0.5",2507389522,50
"Outlying_0.5",2554000987,50
"Outlying_0.5",2590241625,50
"Outlying_0.5",2610772908,50
"Outlying_0.5",2599883718,50
"Outlying_0.5",2589303955,50
"Outlying_0.5",2610649006,50
"Outlying_0.5",2573032449,50
"Outlying_0.5",2589162218,50
"Outlying_0.5",2577096697,50
"Outlying_1",18878040779,5
"Outlying_1",18837445654,5
"Outlying_1",18853777184,5
"Outlying_1",18927980214,5
"Outlying_1",19053844925,5
"Outlying_1",18862332449,5
"Outlying_1",18916308703,5
"Outlying_1",19304324216,5
"Outlying_1",18815815038,5
"Outlying_1",19012469693,5
"Outlying_1",23922554581,10
"Outlying_1",24304168026,10
"Outlying_1",24577184894,10
"Outlying_1",24416223322,10
"Outlying_1",23864285914,10
"Outlying_1",24196687633,10
"Outlying_1",24348893368,10
"Outlying_1",24027647093,10
"Outlying_1",24493542024,10
"Outlying_1",24072714539,10
"Outlying_1",17222409078,15
"Outlying_1",17563490661,15
"Outlying_1",19033909946,15
"Outlying_1",18254738361,15
"Outlying_1",17322329850,15
"Outlying_1",17298863910,15
"Outlying_1",20194715804,15
"Outlying_1",17309278812,15
"Outlying_1",17294912699,15
"Outlying_1",17269910161,15
"Outlying_1",29603925278,20
"Outlying_1",29649486938,20
"Outlying_1",29165686856,20
"Outlying_1",28867286970,20
"Outlying_1",28715208540,20
"Outlying_1",28633446709,20
"Outlying_1",28590404376,20
"Outlying_1",28595807520,20
"Outlying_1",28580785612,20
"Outlying_1",28549902403,20
"Outlying_1",15756851245,25
"Outlying_1",15811192727,25
"Outlying_1",16276787661,25
"Outlying_1",16023870592,25
"Outlying_1",16060919053,25
"Outlying_1",15978265759,25
"Outlying_1",16015908638,25
"Outlying_1",16377254348,25
"Outlying_1",16375801513,25
"Outlying_1",16875957151,25
"Outlying_1",64901216992,30
"Outlying_1",62619974983,30
"Outlying_1",63329184332,30
"Outlying_1",64872580747,30
"Outlying_1",64310855696,30
"Outlying_1",63159325022,30
"Outlying_1",61845003397,30
"Outlying_1",61760862705,30
"Outlying_1",63372813375,30
"Outlying_1",61600742166,30
"Outlying_1",12566131902,35
"Outlying_1",12577561103,35
"Outlying_1",12557458434,35
"Outlying_1",12605074850,35
"Outlying_1",12728875867,35
"Outlying_1",12644938699,35
"Outlying_1",12830835733,35
"Outlying_1",12827362377,35
"Outlying_1",12763094098,35
"Outlying_1",12759075237,35
"Outlying_1",8140954178,40
"Outlying_1",8153297556,40
"Outlying_1",8367239656,40
"Outlying_1",8253184872,40
"Outlying_1",8541702241,40
"Outlying_1",8091711005,40
"Outlying_1",8100815670,40
"Outlying_1",8121226413,40
"Outlying_1",8129213828,40
"Outlying_1",8187246499,40
"Outlying_1",18473776925,45
"Outlying_1",18516533652,45
"Outlying_1",18483501018,45
"Outlying_1",18372440669,45
"Outlying_1",18271758281,45
"Outlying_1",18268061803,45
"Outlying_1",18396777367,45
"Outlying_1",18328583912,45
"Outlying_1",18408071965,45
"Outlying_1",18363937310,45
"Outlying_1",20838967746,50
"Outlying_1",21153990180,50
"Outlying_1",20829584035,50
"Outlying_1",21554223939,50
"Outlying_1",22129764596,50
"Outlying_1",21564485501,50
"Outlying_1",21317534916,50
"Outlying_1",21564112114,50
"Outlying_1",21752048898,50
"Outlying_1",21398874447,50
